ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST, AIRPORTS with IATA and ICAO codes, http://openflights.org/data.html, 
2500,"Malacca","Malacca","Malaysia","MKZ","WMKM",2.263361,102.251553,35,8,"N"
2501,"Sultan Mahmud","Kuala Terengganu","Malaysia","TGG","WMKN",5.382639,103.10336,21,8,"N"
2502,"Penang Intl","Penang","Malaysia","PEN","WMKP",5.297139,100.276864,11,8,"N"
2503,"Kuala Lumpur Intl","Kuala Lumpur","Malaysia","KUL","WMKK",2.745578,101.709917,69,8,"N"
2504,"Langkawi Intl","Pulau","Malaysia","LGK","WMKL",6.329728,99.728667,29,8,"N"
2505,"Male Intl","Male","Maldives","MLE","VRMM",4.191833,73.529128,6,5,"U"
2506,"Hanimaadhoo Airport","Haa Dhaalu Atoll","Maldives","HAQ","VRMH",6.74423,73.1705,4,5,"U"
2507,"Hilton Iru fushi","Maldives Hilton Iru fushi","Maldives","IRU","IRUF",5.7435,73.3249,6,5,"U"
2508,"Gan Island Airport","Gan Island","Maldives","GAN","VRMG",-0.693342,73.1556,6,5,"U"
2509,"Maamigili Airport","Maamigili","Maldives","VAM","VRMV",3.4702,72.8344,6,5,"U"
2510,"Sun Island Airport","South Aari Atoll","Maldives","MSI","SIAM",3.48489,72.80408,2,4,"N"
2511,"Dhigurah Centara Grand Maldives","Dhigurah","Maldives","DHG","DHGU",3.5939,72.8834,6,5,"U"
2512,"Kadhdhoo Airport","Laamu Atoll","Maldives","KDO","VRMK",1.85917,73.5219,4,5,"U"
2513,"Kayes Dag Dag","Kayes","Mali","KYS","GAKY",14.481233,-11.404397,164,0,"N"
2514,"Ambodedjo","Mopti","Mali","MZI","GAMB",14.512803,-4.079561,906,0,"N"
2515,"Tombouctou","Tombouctou","Mali","TOM","GATB",16.730458,-3.007583,863,0,"N"
2516,"Gao","Gao","Mali","GAQ","GAGO",16.248433,-0.005456,870,0,"N"
2517,"Senou","Bamako","Mali","BKO","GABS",12.533544,-7.949944,1247,0,"N"
2518,"Luqa","Malta","Malta","MLA","LMML",35.857497,14.4775,300,1,"E"
2519,"Xewkija Heliport","Gozo","Malta","GZM","LMMG",36.027222,14.272778,300,1,"E"
2520,"Eniwetok Airport","Eniwetok Atoll","Marshall Islands","ENT","PKMA",11.34075,162.327861,13,12,"U"
2521,"Kili Airport","Kili Island","Marshall Islands","KIO","Q51",5.64452,169.12,5,12,"U"
2522,"Namorik Atoll Airport","Namorik Atoll","Marshall Islands","NDK","3N0",5.63167,168.125,15,12,"U"
2523,"Mejit Atoll Airport","Mejit Atoll","Marshall Islands","MJB","Q30",10.2833,170.883,5,12,"U"
2524,"Utirik Airport","Utirik Island","Marshall Islands","UTK","03N",11.222,169.852,4,12,"U"
2525,"Mili Island Airport","Mili Island","Marshall Islands","MIJ","MLIP",6.08333,171.733,4,12,"U"
2526,"Wotje Atoll Airport","Wotje Atoll","Marshall Islands","WTE","N36",9.46667,170.233,4,12,"U"
2527,"Jaluit Airport","Jabor Jaluit Atoll","Marshall Islands","UIT","N55",5.90924,169.637,4,12,"U"
2528,"Marshall Islands Intl","Majuro","Marshall Islands","MAJ","PKMJ",7.064758,171.272022,6,12,"U"
2529,"Ujae Atoll Airport","Ujae Atoll","Marshall Islands","UJE","UJAP",8.92806,165.762,0,12,"U"
2530,"Bucholz Aaf","Kwajalein","Marshall Islands","KWA","PKWA",8.720122,167.731661,9,12,"U"
2531,"Le Lamentin","Fort-de-france","Martinique","FDF","TFFF",14.591033,-61.003175,16,-4,"U"
2532,"Selibady","Selibabi","Mauritania","SEY","GQNS",15.179692,-12.207272,262,0,"N"
2533,"Nema","Nema","Mauritania","EMN","GQNI",16.622,-7.316567,758,0,"N"
2534,"Kaedi","Kaedi","Mauritania","KED","GQNK",16.159547,-13.507617,75,0,"N"
2535,"Nouakchott","Nouakschott","Mauritania","NKC","GQNN",18.097856,-15.947956,7,0,"N"
2536,"Kiffa","Kiffa","Mauritania","KFA","GQNF",16.589983,-11.406208,423,0,"N"
2537,"Nouadhibou","Nouadhibou","Mauritania","NDB","GQPP",20.933067,-17.029956,16,0,"N"
2538,"Atar","Atar","Mauritania","ATR","GQPA",20.506828,-13.043194,758,0,"N"
2539,"Tidjikja","Tidjikja","Mauritania","TIY","GQND",18.570103,-11.423547,1316,0,"N"
2540,"Aioun El Atrouss","Aioun El Atrouss","Mauritania","IEO","GQNA",16.711294,-9.637883,951,0,"N"
2541,"Plaine Corail","Rodriguez Island","Mauritius","RRG","FIMR",-19.757658,63.360983,95,4,"N"
2542,"Sir Seewoosagur Ramgoolam Intl","Plaisance","Mauritius","MRU","FIMP",-20.430235,57.6836,186,5,"N"
2543,"Dzaoudzi Pamandzi","Dzaoudzi","Mayotte","DZA","FMCZ",-12.804722,45.281113,23,3,"U"
2544,"General Lucio Blanco Intl","Reynosa","Mexico","REX","MMRX",26.008908,-98.228513,139,-6,"S"
2545,"Puerto Penasco","Punta Penasco","Mexico","PPE","MMPE",31.351878,-113.525728,30,-7,"S"
2546,"Los Cabos Intl","San Jose Del Cabo","Mexico","SJD","MMSD",23.15185,-109.721044,374,-7,"S"
2547,"Tlaxcala","Tlaxcala","Mexico","TXA","MMTA",19.537964,-98.173467,8229,-6,"S"
2548,"Ponciano Arriaga Intl","San Luis Potosi","Mexico","SLP","MMSP",22.254303,-100.930806,6035,-6,"S"
2549,"Puerto Escondido Intl","Puerto Escondido","Mexico","PXM","MMPS",15.876861,-97.089117,294,-6,"S"
2550,"Queretaro Intercontinental","Queretaro","Mexico","QRO","MMQT",20.617289,-100.185658,6296,-6,"S"
2551,"Licenciado Gustavo Diaz Ordaz Intl","Puerto Vallarta","Mexico","PVR","MMPR",20.680083,-105.254167,23,-6,"S"
2552,"Piedras Negras Intl","Piedras Negras","Mexico","PDS","MMPG",28.627394,-100.535211,901,-6,"S"
2553,"Licenciado Y Gen Ignacio Lopez Rayon","Uruapan","Mexico","UPN","MMPN",19.396692,-102.039056,5258,-6,"S"
2554,"Zamora","Zamora","Mexico","ZMM","MMZM",20.045036,-102.275955,5141,-6,"S"
2555,"Tapachula Intl","Tapachula","Mexico","TAP","MMTP",14.794339,-92.370025,97,-6,"S"
2556,"Licenciado Adolfo Lopez Mateos Intl","Toluca","Mexico","TLC","MMTO",19.337072,-99.566008,8466,-6,"S"
2557,"Cancun Intl","Cancun","Mexico","CUN","MMUN",21.036528,-86.877083,20,-6,"S"
2558,"General Leobardo C Ruiz Intl","Zacatecas","Mexico","ZCL","MMZC",22.897112,-102.68689,7141,-6,"S"
2559,"General Heriberto Jara Intl","Vera Cruz","Mexico","VER","MMVR",19.145931,-96.187267,90,-6,"S"
2560,"C P A Carlos Rovirosa Intl","Villahermosa","Mexico","VSA","MMVA",17.997,-92.817361,46,-6,"S"
2561,"General Abelardo L Rodriguez Intl","Tijuana","Mexico","TIJ","MMTJ",32.541064,-116.970158,489,-8,"S"
2562,"Angel Albino Corzo","Tuxtla Gutierrez","Mexico","TGZ","MMTG",16.561822,-93.026081,1491,-6,"S"
2563,"Torreon Intl","Torreon","Mexico","TRC","MMTC",25.568278,-103.410583,3688,-6,"S"
2564,"General Francisco Javier Mina Intl","Tampico","Mexico","TAM","MMTM",22.29645,-97.865931,80,-6,"S"
2565,"Playa De Oro Intl","Manzanillo","Mexico","ZLO","MMZO",19.144778,-104.558631,30,-6,"S"
2566,"Ixtapa Zihuatanejo Intl","Zihuatanejo","Mexico","ZIH","MMZH",17.601569,-101.460536,26,-6,"S"
2567,"Tamuin","Tamuin","Mexico","TSL","MMTN",22.038292,-98.806503,164,-6,"S"
2568,"Ingeniero Juan Guillermo Villasana","Pachuca","Mexico","PCA","MMPC",20.0772,-98.782814,7600,-6,"S"
2569,"Cozumel Intl","Cozumel","Mexico","CZM","MMCZ",20.522403,-86.925644,15,-6,"S"
2570,"Durango Intl","Durango","Mexico","DGO","MMDO",24.124194,-104.528014,6104,-6,"S"
2571,"Tepic","Tepic","Mexico","TPQ","MMEP",21.419453,-104.842581,3020,-6,"S"
2572,"Abraham Gonzalez Intl","Ciudad Juarez","Mexico","CJS","MMCS",31.636133,-106.428667,3904,-6,"S"
2573,"General R Fierro Villalobos Intl","Chihuahua","Mexico","CUU","MMCU",28.702875,-105.964567,4462,-6,"S"
2574,"General Pedro Jose Mendez Intl","Ciudad Victoria","Mexico","CVM","MMCV",23.703336,-98.956486,761,-6,"S"
2575,"Tehuacan","Tehuacan","Mexico","TCN","MMHC",18.497189,-97.419942,5509,-6,"S"
2576,"General Ignacio P Garcia Intl","Hermosillo","Mexico","HMO","MMHO",29.095858,-111.047858,627,-7,"S"
2577,"Colima","Colima","Mexico","CLQ","MMIA",19.277011,-103.577397,2467,-6,"S"
2578,"Ensenada","Ensenada","Mexico","ESE","MMES",31.795281,-116.602772,66,-8,"S"
2579,"Don Miguel Hidalgo Y Costilla Intl","Guadalajara","Mexico","GDL","MMGL",20.5218,-103.311167,5016,-6,"S"
2580,"General Jose Maria Yanez Intl","Guaymas","Mexico","GYM","MMGM",27.968983,-110.925169,59,-7,"S"
2581,"Del Norte Intl","Monterrey","Mexico","NTR","MMAN",25.865572,-100.237239,1476,-6,"S"
2582,"Jesus Teran Intl","Aguascalientes","Mexico","AGU","MMAS",21.705558,-102.317858,6112,-6,"S"
2583,"Bahias De Huatulco Intl","Huatulco","Mexico","HUX","MMBT",15.775317,-96.262572,464,-6,"S"
2584,"Lencero Airport","Jalapa","Mexico","JAL","MMJA",19.475083,-96.797506,3127,-6,"S"
2585,"Salina Cruz Naval Air Station","Salina Cruz","Mexico","SCX","MM57",16.2126,-95.2016,75,-6,"S"
2586,"General Juan N Alvarez Intl","Acapulco","Mexico","ACA","MMAA",16.757061,-99.753953,16,-6,"S"
2587,"Chetumal Intl","Chetumal","Mexico","CTM","MMCM",18.504667,-88.326847,39,-6,"S"
2588,"Ciudad Obregon Intl","Ciudad Obregon","Mexico","CEN","MMCN",27.392639,-109.833111,205,-7,"S"
2589,"Ingeniero Alberto Acuna Ongay Intl","Campeche","Mexico","CPE","MMCP",19.816794,-90.500314,34,-6,"S"
2590,"General Mariano Matamoros","Cuernavaca","Mexico","CVJ","MMCB",18.834764,-99.2613,4277,-6,"S"
2591,"Ciudad Del Carmen Intl","Ciudad Del Carmen","Mexico","CME","MMCE",18.653739,-91.799017,10,-6,"S"
2592,"Culiacan Intl","Culiacan","Mexico","CUL","MMCL",24.764547,-107.474717,108,-7,"S"
2593,"Monclova Intl","Monclova","Mexico","LOV","MMMV",26.955733,-101.470136,1864,-6,"S"
2594,"Licenciado Benito Juarez Intl","Mexico City","Mexico","MEX","MMMX",19.436303,-99.072097,7316,-6,"S"
2595,"General Mariano Escobedo Intl","Monterrey","Mexico","MTY","MMMY",25.778489,-100.106878,1278,-6,"S"
2596,"General Rodolfo Sanchez Taboada Intl","Mexicali","Mexico","MXL","MMML",32.630634,-115.241637,74,-8,"S"
2597,"General Francisco J Mujica Intl","Morelia","Mexico","MLM","MMMM",19.849944,-101.0255,6033,-6,"S"
2598,"Minatitlan","Minatitlan","Mexico","MTT","MMMT",18.103419,-94.580681,36,-6,"S"
2599,"Xoxocotlan Intl","Oaxaca","Mexico","OAX","MMOX",16.999906,-96.726639,4989,-6,"S"
2600,"Tajin","Poza Rico","Mexico","PAZ","MMPA",20.602671,-97.460839,497,-6,"S"
2601,"Hermanos Serdan Intl","Puebla","Mexico","PBC","MMPB",19.158144,-98.371447,7361,-6,"S"
2602,"General Rafael Buelna Intl","Mazatlan","Mexico","MZT","MMMZ",23.161356,-106.266072,38,-7,"S"
2603,"Nogales Intl","Nogales","Mexico","NOG","MMNG",31.226083,-110.975831,3990,-7,"S"
2604,"Quetzalcoatl Intl","Nuevo Laredo","Mexico","NLD","MMNL",27.443918,-99.57046,484,-6,"S"
2605,"Captain Rogelio Castillo National Airport","Celaya","Mexico","CYW","MMCY",20.545994,-100.88655,5709,-6,"S"
2606,"Plan De Guadalupe Intl","Saltillo","Mexico","SLW","MMIO",25.549497,-100.928669,4778,-6,"S"
2607,"Lazaro Cardenas","Lazard Cardenas","Mexico","LZC","MMLC",18.001731,-102.220525,39,-6,"S"
2608,"Isla Mujeres","Isla Mujeres","Mexico","ISJ","MMIM",21.245033,-86.739967,7,-6,"S"
2609,"Guerrero Negro Airport","Guerrero Negro","Mexico","GUB","MMGR",28.0261,-114.024,59,-7,"S"
2610,"Ciudad Constituci?n Airport","Ciudad Constituci?n","Mexico","CUA","MMDA",25.0538,-111.615,213,-7,"S"
2611,"Loreto Intl","Loreto","Mexico","LTO","MMLT",25.989194,-111.348361,34,-7,"S"
2612,"General Servando Canales Intl","Matamoros","Mexico","MAM","MMMA",25.769894,-97.525311,25,-6,"S"
2613,"Licenciado Manuel Crescencio Rejon Int","Merida","Mexico","MID","MMMD",20.936981,-89.657672,38,-6,"S"
2614,"Valle Del Fuerte Intl","Los Mochis","Mexico","LMM","MMLM",25.685194,-109.080806,16,-7,"S"
2615,"Guanajuato Intl","Del Bajio","Mexico","BJX","MMLO",20.993464,-101.480847,5956,-6,"S"
2616,"General Manuel Marquez De Leon Intl","La Paz","Mexico","LAP","MMLP",24.072694,-110.362475,69,-7,"S"
2617,"Kosrae","Kosrae","Micronesia","KSA","PTSA",5.356975,162.958386,11,12,"U"
2618,"Pohnpei Intl","Pohnpei","Micronesia","PNI","PTPN",6.9851,158.208989,10,11,"U"
2619,"Chuuk Intl","Chuuk","Micronesia","TKK","PTKK",7.461869,151.843006,11,10,"U"
2620,"Yap Intl","Yap","Micronesia","YAP","PTYA",9.498911,138.082497,91,10,"U"
2621,"Midway Atoll","Midway","Midway Islands","MDY","PMDY",28.201725,-177.380636,13,-11,"U"
2622,"Chisinau Intl","Chisinau","Moldova","KIV","LUKK",46.927744,28.930978,399,2,"E"
2623,"Dalanzadgad Airport","Dalanzadgad","Mongolia","DLZ","ZMDZ",43.5917,104.43,4787,8,"U"
2624,"Bayankhongor Airport","Bayankhongor","Mongolia","BYN","ZMBH",46.1633,100.704,6085,8,"U"
2625,"Choibalsan Airport","Choibalsan","Mongolia","COQ","ZMCD",48.1357,114.646,2457,8,"U"
2626,"Altai Airport","Altai","Mongolia","LTI","ZMAT",46.3764,96.2211,7260,8,"U"
2627,"Olgii Airport","Olgii","Mongolia","ULG","ZMUL",48.991667,89.919722,5610,7,"U"
2628,"Bulgan Airport","Bulgan","Mongolia","UGA","ZMBN",48.854167,103.484167,3873,7,"U"
2629,"Chinggis Khaan Intl","Ulan Bator","Mongolia","ULN","ZMUB",47.843056,106.766639,4364,8,"U"
2630,"Muren Airport","Muren","Mongolia","MXV","ZMMN",49.6633,100.099,4272,8,"U"
2631,"Ulaangom Airport","Ulaangom","Mongolia","ULO","ZMUG",49.973333,92.079722,3500,7,"U"
2632,"Khovd Airport","Khovd","Mongolia","HVD","ZMKD",47.9541,91.6282,4898,8,"U"
2633,"Arvaikheer Airport","Arvaikheer","Mongolia","AVK","ZMAH",46.2503,102.802,5932,8,"U"
2634,"Podgorica","Podgorica","Montenegro","TGD","LYPG",42.359392,19.251894,141,1,"E"
2635,"Tivat","Tivat","Montenegro","TIV","LYTV",42.404664,18.723286,20,1,"E"
2636,"John A. Osborne Airport","Geralds","Montserrat","MNI","TRPG",16.791389,-62.193333,40,1,"N"
2637,"Kenitra","Kentira","Morocco","NNA","GMMY",34.298864,-6.595878,16,0,"N"
2638,"Cherif El Idrissi","Al Hociema","Morocco","AHU","GMTA",35.177103,-3.839525,95,0,"N"
2639,"Ouarzazate","Ouarzazate","Morocco","OZZ","GMMZ",30.939053,-6.909431,3782,0,"N"
2640,"Ibn Batouta","Tanger","Morocco","TNG","GMTT",35.726917,-5.916889,62,0,"N"
2641,"Plage Blanche","Tan Tan","Morocco","TTA","GMAT",28.448194,-11.161347,653,0,"N"
2642,"Saniat Rmel","Tetouan","Morocco","TTU","GMTN",35.594333,-5.320019,10,0,"N"
2643,"Menara","Marrakech","Morocco","RAK","GMMX",31.606886,-8.0363,1545,0,"N"
2644,"Moulay Ali Cherif","Er-rachidia","Morocco","ERH","GMFK",31.9475,-4.398333,3428,0,"N"
2645,"Saiss","Fes","Morocco","FEZ","GMFF",33.927261,-4.977958,1900,0,"N"
2646,"Inezgane","Agadir","Morocco","AGA","GMAA",30.381353,-9.546311,89,0,"N"
2647,"Bassatine","Meknes","Morocco","MEK","GMFM",33.879067,-5.515125,1890,0,"N"
2648,"Mohammed V Intl","Casablanca","Morocco","CMN","GMMN",33.367467,-7.589967,656,0,"N"
2649,"Sale","Rabat","Morocco","RBA","GMME",34.051467,-6.751519,276,0,"N"
2650,"Angads","Oujda","Morocco","OUD","GMFO",34.78715,-1.923986,1535,1,"N"
2651,"El Aroui Airport","El Aroui","Morocco","NDR","GMMW",34.9888,-3.02821,574,0,"N"
2652,"Mogador Airport","Essadouira","Morocco","ESU","GMMI",31.3975,-9.681667,384,0,"N"
2653,"Lichinga","Lichinga","Mozambique","VXC","FQLC",-13.273986,35.266262,4505,2,"U"
2654,"Vilankulo","Vilankulu","Mozambique","VNX","FQVL",-22.018431,35.313297,46,2,"U"
2655,"Inhambane","Inhambane","Mozambique","INH","FQIN",-23.876431,35.408544,30,2,"U"
2656,"Chimoio Airport","Chimoio","Mozambique","VPY","FQCH",-19.151267,33.428958,2287,2,"U"
2657,"Beira","Beira","Mozambique","BEW","FQBR",-19.796419,34.907556,33,2,"U"
2658,"Nacala","Nacala","Mozambique","MNC","FQNC",-14.488233,40.71225,410,2,"U"
2659,"Mocimboa Da Praia","Mocimboa Da Praia","Mozambique","MZB","FQMP",-11.361789,40.354875,89,2,"U"
2660,"Maputo","Maputo","Mozambique","MPM","FQMA",-25.920836,32.572606,145,2,"U"
2661,"Nampula","Nampula","Mozambique","APL","FQNP",-15.105611,39.2818,1444,2,"U"
2662,"Tete Chingodzi","Tete","Mozambique","TET","FQTT",-16.104817,33.640181,525,2,"U"
2663,"Quelimane","Quelimane","Mozambique","UEL","FQQL",-17.8555,36.869106,36,2,"U"
2664,"Pemba","Pemba","Mozambique","POL","FQPB",-12.986753,40.522492,331,2,"U"
2665,"Kalay Airport","Kalemyo","Myanmar","KMV","VYKL",23.188811,94.051094,499,6.5,"U"
2666,"Mokuti Lodge Airport","Mokuti Lodge","Namibia","OKU","FYMO",-18.8128,17.0594,3665,1,"S"
2667,"Okaukuejo Airport","Okaukuejo","Namibia","OKF","FYOO",-19.1492,15.9119,3911,1,"S"
2668,"Swakopmund Airport","Swakopmund","Namibia","SWP","FYSM",-22.6619,14.5681,207,1,"S"
2669,"Tsumeb Airport","Tsumeb","Namibia","TSB","FYTM",-19.1542,17.4357,4353,1,"U"
2670,"Oranjemund Airport","Oranjemund","Namibia","OMD","FYOG",-28.5847,16.4467,14,1,"S"
2671,"Walvis Bay Airport","Walvis Bay","Namibia","WVB","FYWB",-22.9799,14.6453,299,1,"S"
2672,"Katima Mulilo Airport","Mpacha","Namibia","MPA","FYKM",-17.6344,24.1767,3144,1,"S"
2673,"Grootfontein","Grootfontein","Namibia","GFY","FYGF",-19.602167,18.122667,4636,1,"S"
2674,"Eros Airport","Windhoek","Namibia","ERS","FYWE",-22.6122,17.0804,5575,1,"S"
2675,"Ondangwa Airport","Ondangwa","Namibia","OND","FYOA",-17.8782,15.9526,3599,1,"S"
2676,"Luderitz Airport","Luderitz","Namibia","LUD","FYLZ",-26.6874,15.2429,457,1,"S"
2677,"Rundu","Rundu","Namibia","NDU","FYRU",-17.956461,19.719439,3627,1,"S"
2678,"Windhoek Hosea Kutako International Airport","Windhoek","Namibia","WDH","FYWV",-22.486667,17.4625,5640,1,"S"
2679,"Nauru Intl","Nauru","Nauru","INU","ANYN",-0.547458,166.9191,22,12,"U"
2680,"Rukumkot","Rukumkot","Nepal","RUK","VNRK",28.627,82.195,2500,5.75,"N"
2681,"Surkhet","Surkhet","Nepal","SKH","VNSK",28.586,81.636,2400,5.75,"N"
2682,"Phaplu","Phaplu","Nepal","PPL","VNPL",27.517,86.6,7918,5.75,"N"
2683,"Rumjatar","Rumjatar","Nepal","RUM","VNRT",27.303509,86.55043,4500,5.75,"N"
2684,"Tulsipur","Dang","Nepal","DNP","VNDG",28.111111,82.294167,2100,5.75,"N"
2685,"Taplejung","Taplejung","Nepal","TPJ","VNTJ",27.35,84.667,4000,5.75,"N"
2686,"Lukla","Lukla","Nepal","LUA","VNLK",27.687778,86.731389,9100,5.75,"N"
2687,"Bhojpur","Bhojpur","Nepal","BHP","VNBJ",27.14743,87.050819,4000,5.75,"N"
2688,"Jumla","Jumla","Nepal","JUM","VNJL",29.274167,82.193333,7700,5.75,"N"
2689,"Chaurjhari","Chaurjhari","Nepal","HRJ","VNCJ",28,83.833,4000,5.75,"N"
2690,"Tumling Tar","Tumling Tar","Nepal","TMI","VNTR",27.315,87.193333,1700,5.75,"N"
2691,"Manang","Manang","Nepal","NGX","VNMA",28.633,84,11000,5.75,"N"
2692,"Dolpa","Dolpa","Nepal","DOP","VNDP",28.985718,82.819145,8200,5.75,"N"
2693,"Simikot","Simikot","Nepal","IMK","VNST",29.971064,81.818932,9246,5.75,"N"
2694,"Lamidanda","Lamidanda","Nepal","LDN","VNLD",27.253117,86.670044,4100,5.75,"N"
2695,"Dhangarhi","Dhangarhi","Nepal","DHI","VNDH",28.753333,80.581944,690,5.75,"N"
2696,"Jomsom","Jomsom","Nepal","JMO","VNJS",28.782222,83.7225,8800,5.75,"N"
2697,"Bajhang","Bajhang","Nepal","BJH","VNBG",29.53896,81.185364,4100,5.75,"N"
2698,"Meghauli Airport","Meghauli","Nepal","MEY","VNMG",27.583,84.233,600,5.75,"N"
2699,"Chandragadhi Airport","Chandragarhi","Nepal","BDP","VNCG",26.570822,88.079578,300,5.75,"N"
2700,"Bharatpur Airport","Bharatpur","Nepal","BHR","VNBP",27.6781,84.4294,600,5.75,"N"
2701,"Syangboche","Syangboche","Nepal","SYH","VNSB",27.811187,86.712661,12309,5.75,"N"
2702,"Tribhuvan Intl","Kathmandu","Nepal","KTM","VNKT",27.696583,85.3591,4390,5.75,"N"
2703,"Nepalgunj Airport","Nepalgunj","Nepal","KEP","VNNG",28.103633,81.667006,540,5.75,"N"
2704,"Simara","Simara","Nepal","SIF","VNSI",27.159456,84.980122,450,5.75,"N"
2705,"Biratnagar","Biratnagar","Nepal","BIR","VNVT",26.481453,87.264036,236,5.75,"N"
2706,"Pokhara","Pokhara","Nepal","PKR","VNPK",28.200881,83.982056,2712,5.75,"N"
2707,"Ramechhap","Ramechhap","Nepal","RHP","VNRC",27.394005,86.06144,1555,5.75,"U"
2708,"Bhairahawa","Bhairawa","Nepal","BWA","VNBW",27.505703,83.41625,358,5.75,"N"
2709,"Rotterdam","Rotterdam","Netherlands","RTM","EHRD",51.956944,4.437222,-15,1,"E"
2710,"Leeuwarden","Leeuwarden","Netherlands","LWR","EHLW",53.228611,5.760556,3,1,"E"
2711,"Soesterberg","Soesterberg","Netherlands","UTC","EHSB",52.1273,5.27619,66,1,"E"
2712,"Woensdrecht","Woensdrecht","Netherlands","WOE","EHWO",51.449092,4.342031,63,1,"E"
2713,"Twenthe","Enschede","Netherlands","ENS","EHTW",52.27,6.874167,114,1,"E"
2714,"Maastricht","Maastricht","Netherlands","MST","EHBK",50.911658,5.770144,375,1,"E"
2715,"Schiphol","Amsterdam","Netherlands","AMS","EHAM",52.308613,4.763889,-11,1,"E"
2716,"Valkenburg","Valkenburg","Netherlands","LID","EHVB",52.166139,4.417944,0,1,"E"
2717,"Eelde","Groningen","Netherlands","GRQ","EHGG",53.11972,6.579444,17,1,"E"
2718,"De Kooy","De Kooy","Netherlands","DHR","EHKD",52.923353,4.780625,3,1,"E"
2719,"Eindhoven","Eindhoven","Netherlands","EIN","EHEH",51.450139,5.374528,74,1,"E"
2720,"Flamingo","Kralendijk","Netherlands Antilles","BON","TNCB",12.131044,-68.268511,20,-4,"U"
2721,"Juancho E. Yrausquin","Saba","Netherlands Antilles","SAB","TNCS",17.645278,-63.220556,60,-4,"U"
2722,"Princess Juliana Intl","Philipsburg","Netherlands Antilles","SXM","TNCM",18.040953,-63.1089,14,-4,"U"
2723,"F D Roosevelt","Oranjestad","Netherlands Antilles","EUX","TNCE",17.496492,-62.979439,129,-4,"U"
2724,"Hato","Willemstad","Netherlands Antilles","CUR","TNCC",12.188853,-68.959803,29,-4,"U"
2725,"Lifou","Lifou","New Caledonia","LIF","NWWL",-20.7748,167.239864,92,11,"U"
2726,"Magenta","Noumea","New Caledonia","GEA","NWWM",-22.258278,166.472806,10,11,"U"
2727,"Kone","Kone","New Caledonia","KNQ","NWWD",-21.053428,164.837806,23,11,"U"
2728,"Koumac","Koumac","New Caledonia","KOC","NWWK",-20.546314,164.255625,42,11,"U"
2729,"Mare","Mare","New Caledonia","MEE","NWWR",-21.481678,168.037508,141,11,"U"
2730,"La Tontouta","Noumea","New Caledonia","NOU","NWWW",-22.014553,166.212972,52,11,"U"
2731,"?le des Pins Airport","?le des Pins","New Caledonia","ILP","NWWE",-22.5889,167.456,315,11,"U"
2732,"Touho","Touho","New Caledonia","TOU","NWWU",-20.790028,165.259486,10,11,"U"
2733,"Ouvea","Ouvea","New Caledonia","UVE","NWWV",-20.640556,166.572778,23,11,"U"
2734,"Tiga Airport","Tiga","New Caledonia","TGJ","NWWA",-21.0961,167.804,128,11,"U"
2735,"Belep Islands Airport","Waala","New Caledonia","BMY","NWWC",-19.7206,163.661,306,11,"U"
2736,"Invercargill","Invercargill","New Zealand","IVC","NZNV",-46.412408,168.312992,5,12,"Z"
2737,"Nelson","Nelson","New Zealand","NSN","NZNS",-41.298333,173.221111,17,12,"Z"
2738,"New Plymouth","New Plymouth","New Zealand","NPL","NZNP",-39.008611,174.179167,97,12,"Z"
2739,"Oamaru","Oamaru","New Zealand","OAM","NZOU",-44.97,171.081667,99,12,"Z"
2740,"Queenstown","Queenstown International","New Zealand","ZQN","NZQN",-45.021111,168.739167,1171,12,"Z"
2741,"Paraparaumu","Paraparaumu","New Zealand","PPQ","NZPP",-40.904722,174.989167,22,12,"Z"
2742,"Palmerston North","Palmerston North","New Zealand","PMR","NZPM",-40.320556,175.616944,151,12,"Z"
2743,"Mount Cook","Mount Cook","New Zealand","GTN","NZMC",-43.764999,170.133333,2153,12,"Z"
2744,"Alexandra","Alexandra","New Zealand","ALR","NZLX",-45.211666,169.373333,752,12,"Z"
2745,"Napier","NAPIER","New Zealand","NPE","NZNR",-39.465833,176.87,6,12,"Z"
2746,"Manapouri","Manapouri","New Zealand","TEU","NZMO",-45.533056,167.65,687,12,"Z"
2747,"Masterton","Masterton","New Zealand","MRO","NZMS",-40.973333,175.633611,364,12,"Z"
2748,"Koromiko","Picton","New Zealand","PCN","NZPN",-41.348333,173.955278,60,12,"Z"
2749,"Kaikoura","Kaikoura","New Zealand","KBZ","NZKI",-42.416668,173.68333,19,12,"Z"
2750,"Great Barrier Island","Claris","New Zealand","GBZ","NZGB",-36.1429,175.2819,10,11,"Z"
2751,"Wellington Intl","Wellington","New Zealand","WLG","NZWN",-41.327221,174.805278,41,12,"Z"
2752,"Takaka Aerodrome","Takaka","New Zealand","KTF","NZTK",-40.85,172.8,500,12,"U"
2753,"Ryans Creek Aerodrome","Stewart Island","New Zealand","SZS","NZRC",-46.899693,168.101592,100,12,"U"
2754,"Whangarei","Whangarei","New Zealand","WRE","NZWR",-35.768333,174.365,133,12,"Z"
2755,"Westport","Westport","New Zealand","WSZ","NZWS",-41.738056,171.580833,13,12,"Z"
2756,"Wanganui","Wanganui","New Zealand","WAG","NZWU",-39.962222,175.025278,27,12,"Z"
2757,"Timaru","Timaru","New Zealand","TIU","NZTU",-44.302778,171.225278,89,12,"Z"
